가구원수,가구형태,주거점유형태,주거면적,부채규모,수급여부,총소득,인당_주거면적,소득_대비_부채비율,면적당_소득
2.0,5.0,1.0,112.0,15124.0,0,11184.0,56.0,1.3521680822530175,98.97345132743362
1.0,1.0,1.0,36.0,0.0,0,0.0,36.0,0.0,0.0
2.0,5.0,1.0,132.0,0.0,0,33.0,66.0,0.0,0.24812030075187969
1.0,1.0,1.0,53.0,0.0,0,0.0,53.0,0.0,0.0
1.0,1.0,5.0,79.0,0.0,0,750.0,79.0,0.0,9.375
1.0,1.0,6.0,50.0,0.0,1,0.0,50.0,0.0,0.0
1.0,1.0,1.0,73.0,0.0,0,60.0,73.0,0.0,0.8108108108108109
1.0,1.0,1.0,43.0,0.0,0,319.0,43.0,0.0,7.25
1.0,1.0,3.0,50.0,0.0,1,0.0,50.0,0.0,0.0
1.0,1.0,1.0,69.0,0.0,0,114.0,69.0,0.0,1.6285714285714286
4.0,5.0,1.0,86.0,5734.0,0,5175.0,21.5,1.1078052550231838,59.48275862068966
2.0,5.0,2.0,53.0,0.0,0,1870.0,26.5,0.0,34.629629629629626
2.0,5.0,1.0,82.0,0.0,0,300.0,41.0,0.0,3.6144578313253013
1.0,1.0,3.0,79.0,1000.0,0,3619.0,79.0,0.27624309392265195,45.2375
2.0,5.0,3.0,79.0,0.0,1,1735.0,39.5,0.0,21.6875
1.0,1.0,3.0,26.0,0.0,0,4213.0,26.0,0.0,156.03703703703704
1.0,1.0,4.0,26.0,0.0,1,0.0,26.0,0.0,0.0
1.0,1.0,3.0,33.0,7515.0,0,4920.0,33.0,1.5271286323917903,144.7058823529412
2.0,4.0,1.0,82.0,0.0,0,120.0,41.0,0.0,1.4457831325301205
1.0,1.0,5.0,79.0,0.0,0,30.0,79.0,0.0,0.375
1.0,1.0,5.0,66.0,0.0,0,186.0,66.0,0.0,2.7761194029850746
2.0,5.0,1.0,82.0,0.0,0,120.0,41.0,0.0,1.4457831325301205
2.0,2.0,3.0,46.0,0.0,1,2408.0,23.0,0.0,51.234042553191486
1.0,1.0,3.0,59.0,0.0,0,319.0,59.0,0.0,5.316666666666666
2.0,5.0,1.0,79.0,500.0,0,776.0,39.5,0.6435006435006435,9.7
1.0,1.0,4.0,66.0,0.0,1,1027.0,66.0,0.0,15.328358208955224
3.0,5.0,1.0,82.0,51000.0,0,6600.0,27.333333333333332,7.726102105741554,79.51807228915662
1.0,1.0,5.0,102.0,0.0,0,1980.0,102.0,0.0,19.223300970873787
1.0,1.0,3.0,40.0,0.0,1,0.0,40.0,0.0,0.0
1.0,1.0,3.0,53.0,30000.0,0,3670.0,53.0,8.172160174339417,67.96296296296296
1.0,1.0,3.0,46.0,0.0,0,280.0,46.0,0.0,5.957446808510638
1.0,1.0,3.0,40.0,9300.0,1,0.0,40.0,9300.0,0.0
1.0,1.0,5.0,63.0,0.0,0,290.0,63.0,0.0,4.53125
1.0,1.0,1.0,63.0,4875.0,1,0.0,63.0,4875.0,0.0
1.0,1.0,1.0,86.0,0.0,0,114.0,86.0,0.0,1.3103448275862069
1.0,1.0,5.0,63.0,0.0,1,0.0,63.0,0.0,0.0
1.0,1.0,1.0,63.0,0.0,0,0.0,63.0,0.0,0.0
1.0,1.0,2.0,13.0,0.0,0,2036.0,13.0,0.0,145.42857142857142
2.0,5.0,1.0,79.0,0.0,0,1200.0,39.5,0.0,15.0
1.0,1.0,4.0,33.0,3254.0,0,2650.0,33.0,1.2274613353451527,77.94117647058823
3.0,5.0,2.0,112.0,18000.0,0,10287.0,37.333333333333336,1.7496111975116642,91.03539823008849
1.0,1.0,1.0,63.0,100.0,0,470.0,63.0,0.21231422505307856,7.34375
1.0,1.0,1.0,36.0,500.0,0,650.0,36.0,0.7680491551459293,17.56756756756757
4.0,5.0,1.0,106.0,0.0,0,8726.0,26.5,0.0,81.55140186915888
2.0,5.0,3.0,59.0,27000.0,0,1600.0,29.5,16.864459712679576,26.666666666666668
4.0,5.0,1.0,102.0,17258.0,0,11424.0,25.5,1.51054704595186,110.9126213592233
2.0,5.0,1.0,89.0,20450.0,0,1872.0,44.5,10.918312867058196,20.8
2.0,5.0,1.0,109.0,0.0,0,9800.0,54.5,0.0,89.0909090909091
3.0,5.0,1.0,82.0,2350.0,0,8362.0,27.333333333333332,0.2809996412770537,100.74698795180723
2.0,5.0,1.0,112.0,0.0,0,0.0,56.0,0.0,0.0
2.0,5.0,1.0,56.0,0.0,0,2800.0,28.0,0.0,49.12280701754386
4.0,5.0,1.0,155.0,15000.0,0,16473.0,38.75,0.9105256768240865,105.59615384615384
4.0,5.0,1.0,82.0,0.0,0,1340.0,20.5,0.0,16.14457831325301
2.0,5.0,1.0,89.0,0.0,0,458.0,44.5,0.0,5.088888888888889
5.0,5.0,3.0,109.0,2180.0,0,8290.0,21.8,0.2629357134241949,75.36363636363636
2.0,5.0,1.0,79.0,3200.0,0,4060.0,39.5,0.7879832553558237,50.75
2.0,5.0,1.0,132.0,0.0,0,345.0,66.0,0.0,2.593984962406015
3.0,5.0,1.0,82.0,0.0,1,220.0,27.333333333333332,0.0,2.6506024096385543
2.0,5.0,1.0,82.0,0.0,0,170.0,41.0,0.0,2.0481927710843375
1.0,1.0,1.0,82.0,0.0,0,90.0,82.0,0.0,1.0843373493975903
1.0,1.0,6.0,66.0,0.0,0,0.0,66.0,0.0,0.0
1.0,1.0,3.0,43.0,3500.0,1,0.0,43.0,3500.0,0.0
1.0,1.0,4.0,23.0,10500.0,0,3138.0,23.0,3.345014335775725,130.75
2.0,5.0,3.0,40.0,0.0,1,0.0,20.0,0.0,0.0
2.0,5.0,1.0,92.0,26000.0,0,2393.0,46.0,10.86048454469507,25.731182795698924
3.0,5.0,3.0,79.0,20000.0,0,6856.0,26.333333333333332,2.916727431821496,85.7
1.0,1.0,2.0,20.0,0.0,0,340.0,20.0,0.0,16.19047619047619
1.0,1.0,5.0,82.0,0.0,0,200.0,82.0,0.0,2.4096385542168677
3.0,2.0,1.0,89.0,700.0,0,2758.0,29.666666666666668,0.25371511417180137,30.644444444444446
2.0,5.0,1.0,116.0,0.0,0,660.0,58.0,0.0,5.641025641025641
2.0,5.0,1.0,73.0,17200.0,0,2625.0,36.5,6.54988575780655,35.472972972972975
3.0,5.0,1.0,79.0,3000.0,0,3329.0,26.333333333333332,0.9009009009009009,41.6125
2.0,5.0,3.0,66.0,0.0,1,170.0,33.0,0.0,2.537313432835821
1.0,1.0,3.0,23.0,0.0,1,0.0,23.0,0.0,0.0
1.0,1.0,1.0,46.0,0.0,0,0.0,46.0,0.0,0.0
1.0,1.0,3.0,26.0,0.0,1,0.0,26.0,0.0,0.0
2.0,5.0,1.0,99.0,4666.0,1,156.0,49.5,29.719745222929937,1.56
5.0,5.0,1.0,109.0,0.0,0,2636.0,21.8,0.0,23.963636363636365
1.0,1.0,1.0,99.0,0.0,0,317.0,99.0,0.0,3.17
1.0,1.0,1.0,53.0,0.0,0,90.0,53.0,0.0,1.6666666666666667
3.0,5.0,1.0,73.0,0.0,0,11700.0,24.333333333333332,0.0,158.1081081081081
4.0,5.0,1.0,82.0,12000.0,0,10052.0,20.5,1.1936735302894659,121.10843373493977
2.0,5.0,1.0,99.0,34000.0,0,4788.0,49.5,7.099603257465024,47.88
4.0,5.0,6.0,109.0,0.0,0,5820.0,27.25,0.0,52.90909090909091
1.0,1.0,1.0,109.0,0.0,0,900.0,109.0,0.0,8.181818181818182
3.0,5.0,1.0,86.0,10700.0,0,10900.0,28.666666666666668,0.9815613246491147,125.28735632183908
4.0,5.0,1.0,112.0,0.0,0,12060.0,28.0,0.0,106.72566371681415
2.0,5.0,1.0,109.0,0.0,0,1149.0,54.5,0.0,10.445454545454545
1.0,1.0,1.0,99.0,4560.0,0,2484.0,99.0,1.835010060362173,24.84
1.0,1.0,6.0,33.0,500.0,0,4545.0,33.0,0.10998680158380994,133.6764705882353
2.0,5.0,3.0,43.0,6560.0,0,2640.0,21.5,2.4839076107535023,60.0
1.0,1.0,5.0,82.0,0.0,0,40.0,82.0,0.0,0.4819277108433735
3.0,5.0,1.0,66.0,6400.0,0,115.0,22.0,55.172413793103445,1.7164179104477613
2.0,5.0,1.0,99.0,2000.0,0,3022.0,49.5,0.6615944426066821,30.22
2.0,5.0,1.0,82.0,24000.0,0,5712.0,41.0,4.200945212672852,68.81927710843374
4.0,5.0,1.0,99.0,4000.0,0,2219.0,24.75,1.8018018018018018,22.19
2.0,5.0,1.0,82.0,10000.0,0,520.0,41.0,19.193857965451055,6.265060240963855
4.0,5.0,5.0,82.0,12500.0,0,8.0,20.5,1388.888888888889,0.0963855421686747
1.0,1.0,1.0,66.0,0.0,0,735.0,66.0,0.0,10.970149253731343
2.0,5.0,1.0,50.0,0.0,0,154.0,25.0,0.0,3.019607843137255
3.0,5.0,1.0,56.0,300.0,0,4602.0,18.666666666666668,0.0651748859439496,80.73684210526316
2.0,5.0,5.0,92.0,0.0,0,0.0,46.0,0.0,0.0
1.0,1.0,1.0,79.0,4730.0,0,50.0,79.0,92.74509803921569,0.625
1.0,1.0,3.0,33.0,1500.0,1,0.0,33.0,1500.0,0.0
2.0,5.0,1.0,106.0,0.0,0,2885.0,53.0,0.0,26.962616822429908
1.0,1.0,2.0,76.0,1000.0,0,390.0,76.0,2.557544757033248,5.064935064935065
3.0,5.0,2.0,99.0,57000.0,0,14872.0,33.0,3.832448060243394,148.72
4.0,5.0,1.0,109.0,10000.0,0,13268.0,27.25,0.7536362951239731,120.61818181818182
4.0,5.0,1.0,122.0,42680.0,0,13380.0,30.5,3.189597190045587,108.78048780487805
1.0,1.0,2.0,20.0,0.0,1,0.0,20.0,0.0,0.0
1.0,1.0,1.0,125.0,0.0,0,12400.0,125.0,0.0,98.41269841269842
2.0,5.0,1.0,125.0,0.0,0,0.0,62.5,0.0,0.0
2.0,5.0,3.0,50.0,350.0,0,2956.0,25.0,0.11836320595197836,57.96078431372549
2.0,5.0,1.0,56.0,0.0,0,3083.0,28.0,0.0,54.08771929824562
2.0,5.0,5.0,59.0,0.0,0,580.0,29.5,0.0,9.666666666666666
1.0,1.0,1.0,112.0,0.0,0,0.0,112.0,0.0,0.0
1.0,1.0,2.0,59.0,0.0,0,319.0,59.0,0.0,5.316666666666666
1.0,1.0,1.0,99.0,0.0,0,0.0,99.0,0.0,0.0
2.0,5.0,1.0,66.0,500.0,0,679.0,33.0,0.7352941176470589,10.134328358208956
3.0,5.0,1.0,109.0,34252.0,0,9862.0,36.333333333333336,3.4727770455236744,89.65454545454546
4.0,5.0,1.0,112.0,16904.0,0,5750.0,28.0,2.9393149017562163,50.88495575221239
2.0,5.0,1.0,82.0,0.0,0,2970.0,41.0,0.0,35.78313253012048
2.0,5.0,1.0,106.0,0.0,0,0.0,53.0,0.0,0.0
4.0,5.0,1.0,135.0,876.0,0,10260.0,33.75,0.08537179612123574,75.44117647058823
2.0,5.0,2.0,66.0,8600.0,0,5106.0,33.0,1.6839631877814765,76.2089552238806
1.0,1.0,4.0,82.0,0.0,1,0.0,82.0,0.0,0.0
1.0,1.0,3.0,56.0,0.0,1,0.0,56.0,0.0,0.0
2.0,5.0,2.0,73.0,0.0,0,1896.0,36.5,0.0,25.62162162162162
1.0,1.0,5.0,79.0,0.0,0,440.0,79.0,0.0,5.5
2.0,5.0,1.0,82.0,1500.0,0,1573.0,41.0,0.9529860228716646,18.951807228915662
1.0,1.0,1.0,59.0,0.0,1,0.0,59.0,0.0,0.0
1.0,1.0,1.0,43.0,0.0,0,540.0,43.0,0.0,12.272727272727273
1.0,1.0,1.0,82.0,7300.0,0,300.0,82.0,24.25249169435216,3.6144578313253013
1.0,1.0,5.0,106.0,0.0,0,0.0,106.0,0.0,0.0
1.0,1.0,1.0,76.0,0.0,0,120.0,76.0,0.0,1.5584415584415585
3.0,5.0,1.0,99.0,0.0,0,545.0,33.0,0.0,5.45
2.0,5.0,1.0,82.0,0.0,0,1042.0,41.0,0.0,12.55421686746988
2.0,5.0,1.0,82.0,0.0,0,10.0,41.0,0.0,0.12048192771084337
1.0,1.0,1.0,82.0,0.0,0,269.0,82.0,0.0,3.2409638554216866
2.0,5.0,1.0,99.0,0.0,0,8.0,49.5,0.0,0.08
2.0,5.0,1.0,79.0,0.0,0,0.0,39.5,0.0,0.0
2.0,5.0,1.0,99.0,0.0,0,1914.0,49.5,0.0,19.14
1.0,1.0,1.0,59.0,0.0,1,0.0,59.0,0.0,0.0
2.0,5.0,1.0,92.0,2000.0,0,1108.0,46.0,1.8034265103697025,11.913978494623656
1.0,1.0,1.0,96.0,0.0,0,70.0,96.0,0.0,0.7216494845360825
2.0,5.0,1.0,99.0,0.0,0,0.0,49.5,0.0,0.0
2.0,5.0,1.0,82.0,0.0,0,20.0,41.0,0.0,0.24096385542168675
2.0,5.0,1.0,89.0,0.0,0,3632.0,44.5,0.0,40.355555555555554
1.0,1.0,3.0,20.0,0.0,0,2860.0,20.0,0.0,136.1904761904762
2.0,5.0,1.0,66.0,11000.0,0,4130.0,33.0,2.662793512466715,61.64179104477612
1.0,1.0,5.0,82.0,0.0,0,330.0,82.0,0.0,3.9759036144578315
1.0,1.0,1.0,66.0,0.0,0,290.0,66.0,0.0,4.3283582089552235
2.0,5.0,4.0,79.0,0.0,1,0.0,39.5,0.0,0.0
2.0,5.0,1.0,40.0,700.0,0,1070.0,20.0,0.6535947712418301,26.097560975609756
4.0,5.0,3.0,50.0,0.0,0,576.0,12.5,0.0,11.294117647058824
4.0,5.0,1.0,99.0,2200.0,0,8550.0,24.75,0.2572798503099053,85.5
2.0,5.0,1.0,82.0,0.0,0,0.0,41.0,0.0,0.0
2.0,5.0,1.0,86.0,0.0,0,625.0,43.0,0.0,7.183908045977011
1.0,1.0,3.0,43.0,0.0,1,894.0,43.0,0.0,20.318181818181817
2.0,5.0,1.0,99.0,1000.0,0,2040.0,49.5,0.4899559039686428,20.4
2.0,5.0,1.0,92.0,0.0,0,4958.0,46.0,0.0,53.31182795698925
1.0,1.0,1.0,53.0,0.0,0,1008.0,53.0,0.0,18.666666666666668
2.0,5.0,1.0,82.0,0.0,0,8617.0,41.0,0.0,103.81927710843374
1.0,1.0,3.0,26.0,0.0,0,3572.0,26.0,0.0,132.2962962962963
3.0,5.0,1.0,66.0,500.0,0,650.0,22.0,0.7680491551459293,9.701492537313433
1.0,1.0,3.0,33.0,0.0,1,0.0,33.0,0.0,0.0
1.0,1.0,1.0,99.0,0.0,0,93.0,99.0,0.0,0.93
4.0,5.0,1.0,92.0,15972.0,0,8420.0,23.0,1.8966868542928392,90.53763440860214
2.0,5.0,1.0,92.0,4000.0,0,3893.0,46.0,1.027221366204417,41.86021505376344
1.0,1.0,3.0,26.0,2000.0,0,2020.0,26.0,0.9896091044037605,74.81481481481481
5.0,5.0,3.0,99.0,13350.0,0,9390.0,19.8,1.421573847300607,93.9
1.0,1.0,3.0,40.0,0.0,1,0.0,40.0,0.0,0.0
1.0,1.0,3.0,40.0,0.0,1,0.0,40.0,0.0,0.0
1.0,1.0,3.0,40.0,0.0,1,0.0,40.0,0.0,0.0
1.0,1.0,5.0,33.0,0.0,0,0.0,33.0,0.0,0.0
1.0,1.0,1.0,50.0,0.0,0,3210.0,50.0,0.0,62.94117647058823
2.0,5.0,1.0,112.0,0.0,0,11940.0,56.0,0.0,105.66371681415929
1.0,1.0,1.0,66.0,100.0,0,270.0,66.0,0.36900369003690037,4.029850746268656
5.0,5.0,3.0,46.0,0.0,0,4112.0,9.2,0.0,87.48936170212765
2.0,5.0,1.0,112.0,300.0,0,56.0,56.0,5.2631578947368425,0.49557522123893805
1.0,1.0,5.0,92.0,0.0,0,311.0,92.0,0.0,3.3440860215053765
2.0,5.0,1.0,92.0,0.0,0,299.0,46.0,0.0,3.21505376344086
2.0,5.0,5.0,99.0,0.0,0,130.0,49.5,0.0,1.3
1.0,1.0,1.0,96.0,800.0,0,202.0,96.0,3.9408866995073892,2.082474226804124
4.0,5.0,2.0,73.0,22000.0,0,9915.0,18.25,2.2186365469947558,133.98648648648648
1.0,1.0,5.0,50.0,0.0,0,539.0,50.0,0.0,10.568627450980392
1.0,1.0,5.0,82.0,0.0,0,388.0,82.0,0.0,4.674698795180723
1.0,1.0,1.0,69.0,1808.0,0,1442.0,69.0,1.252945252945253,20.6
2.0,5.0,1.0,158.0,0.0,0,411.0,79.0,0.0,2.5849056603773586
2.0,5.0,1.0,66.0,0.0,0,580.0,33.0,0.0,8.656716417910447
1.0,1.0,1.0,66.0,0.0,0,0.0,66.0,0.0,0.0
1.0,1.0,1.0,66.0,0.0,0,656.0,66.0,0.0,9.791044776119403
1.0,1.0,5.0,76.0,0.0,0,0.0,76.0,0.0,0.0
2.0,5.0,1.0,66.0,0.0,0,718.0,33.0,0.0,10.716417910447761
2.0,5.0,1.0,66.0,0.0,0,1800.0,33.0,0.0,26.865671641791046
1.0,1.0,1.0,76.0,350.0,0,840.0,76.0,0.4161712247324614,10.909090909090908
2.0,5.0,1.0,92.0,0.0,0,290.0,46.0,0.0,3.118279569892473
1.0,1.0,1.0,46.0,0.0,0,120.0,46.0,0.0,2.5531914893617023
2.0,5.0,1.0,79.0,300.0,0,260.0,39.5,1.1494252873563218,3.25
4.0,5.0,1.0,69.0,3730.0,0,7004.0,17.25,0.5324768022840828,100.05714285714286
1.0,1.0,1.0,69.0,0.0,0,0.0,69.0,0.0,0.0
1.0,1.0,4.0,40.0,0.0,1,0.0,40.0,0.0,0.0
4.0,5.0,1.0,82.0,2413.0,0,8831.0,20.5,0.2732110507246377,106.39759036144578
1.0,1.0,1.0,82.0,0.0,0,224.0,82.0,0.0,2.6987951807228914
3.0,5.0,3.0,69.0,9318.0,1,2021.0,23.0,4.6083086053412465,28.87142857142857
1.0,1.0,1.0,53.0,11334.0,0,5185.0,53.0,2.1854994215194754,96.01851851851852
1.0,1.0,3.0,40.0,2000.0,1,0.0,40.0,2000.0,0.0
2.0,5.0,1.0,82.0,4800.0,0,519.0,41.0,9.23076923076923,6.253012048192771
1.0,1.0,2.0,33.0,0.0,1,0.0,33.0,0.0,0.0
2.0,5.0,3.0,59.0,175.0,0,1200.0,29.5,0.14571190674437967,20.0
2.0,5.0,3.0,43.0,0.0,1,0.0,21.5,0.0,0.0
3.0,5.0,1.0,69.0,15600.0,0,12920.0,23.0,1.2073368934293012,184.57142857142858
5.0,5.0,1.0,89.0,52000.0,0,5896.0,17.8,8.818043072748855,65.5111111111111
3.0,5.0,1.0,132.0,29000.0,0,6880.0,44.0,4.214503705856707,51.72932330827068
1.0,1.0,1.0,69.0,30.0,0,180.0,69.0,0.16574585635359115,2.5714285714285716
1.0,1.0,1.0,69.0,100.0,0,180.0,69.0,0.5524861878453039,2.5714285714285716
2.0,5.0,1.0,129.0,6474.0,0,14836.0,64.5,0.4363415784862169,114.12307692307692
1.0,1.0,5.0,63.0,0.0,0,60.0,63.0,0.0,0.9375
1.0,1.0,3.0,26.0,0.0,0,3225.0,26.0,0.0,119.44444444444444
1.0,1.0,1.0,82.0,6200.0,0,840.0,82.0,7.37217598097503,10.120481927710843
1.0,1.0,3.0,26.0,0.0,0,2400.0,26.0,0.0,88.88888888888889
2.0,5.0,1.0,63.0,0.0,0,204.0,31.5,0.0,3.1875
1.0,1.0,5.0,53.0,0.0,0,0.0,53.0,0.0,0.0
4.0,5.0,1.0,89.0,0.0,0,10646.0,22.25,0.0,118.28888888888889
1.0,1.0,1.0,99.0,0.0,0,180.0,99.0,0.0,1.8
1.0,1.0,3.0,43.0,700.0,1,708.0,43.0,0.9873060648801129,16.09090909090909
1.0,1.0,1.0,50.0,0.0,0,24.0,50.0,0.0,0.47058823529411764
1.0,1.0,5.0,73.0,300.0,0,360.0,73.0,0.8310249307479224,4.864864864864865
2.0,5.0,1.0,112.0,0.0,0,1590.0,56.0,0.0,14.070796460176991
4.0,5.0,1.0,102.0,3129.0,0,5684.0,25.5,0.5503957783641161,55.18446601941748
2.0,5.0,3.0,66.0,5000.0,0,3192.0,33.0,1.5659254619480112,47.64179104477612
2.0,5.0,1.0,79.0,400.0,0,3245.0,39.5,0.12322858903265557,40.5625
4.0,5.0,1.0,109.0,14877.0,0,7900.0,27.25,1.882926211871915,71.81818181818181
1.0,1.0,5.0,56.0,0.0,1,0.0,56.0,0.0,0.0
1.0,1.0,1.0,82.0,0.0,0,328.0,82.0,0.0,3.9518072289156625
3.0,5.0,1.0,116.0,0.0,0,3800.0,38.666666666666664,0.0,32.47863247863248
1.0,1.0,5.0,59.0,0.0,0,0.0,59.0,0.0,0.0
4.0,5.0,3.0,59.0,10000.0,0,7540.0,14.75,1.3260840737302746,125.66666666666667
4.0,5.0,1.0,82.0,10686.0,0,11810.0,20.5,0.904749809499619,142.289156626506
3.0,5.0,1.0,69.0,11844.0,0,9138.0,23.0,1.2959842433526645,130.54285714285714
1.0,1.0,3.0,36.0,0.0,1,0.0,36.0,0.0,0.0
2.0,5.0,2.0,40.0,0.0,0,1580.0,20.0,0.0,38.53658536585366
1.0,1.0,1.0,86.0,3500.0,0,0.0,86.0,3500.0,0.0
1.0,1.0,5.0,59.0,0.0,0,0.0,59.0,0.0,0.0
2.0,5.0,2.0,59.0,3900.0,0,4740.0,29.5,0.8226112634465302,79.0
1.0,1.0,5.0,89.0,0.0,0,0.0,89.0,0.0,0.0
1.0,1.0,5.0,46.0,0.0,0,0.0,46.0,0.0,0.0
2.0,5.0,5.0,69.0,0.0,0,2594.0,34.5,0.0,37.05714285714286
1.0,1.0,1.0,122.0,50000.0,0,1984.0,122.0,25.188916876574307,16.130081300813007
3.0,5.0,1.0,112.0,5000.0,0,400.0,37.333333333333336,12.468827930174564,3.5398230088495577
1.0,1.0,1.0,112.0,0.0,0,180.0,112.0,0.0,1.592920353982301
2.0,5.0,1.0,106.0,2500.0,0,750.0,53.0,3.3288948069241013,7.009345794392523
2.0,5.0,1.0,106.0,0.0,0,200.0,53.0,0.0,1.8691588785046729
1.0,1.0,3.0,23.0,4000.0,0,360.0,23.0,11.0803324099723,15.0
5.0,5.0,1.0,69.0,0.0,0,3743.0,13.8,0.0,53.47142857142857
1.0,1.0,5.0,40.0,0.0,0,326.0,40.0,0.0,7.951219512195122
1.0,1.0,1.0,66.0,0.0,0,20.0,66.0,0.0,0.29850746268656714
1.0,1.0,5.0,76.0,0.0,0,110.0,76.0,0.0,1.4285714285714286
1.0,1.0,5.0,82.0,0.0,0,0.0,82.0,0.0,0.0
1.0,1.0,3.0,33.0,0.0,1,0.0,33.0,0.0,0.0
2.0,5.0,3.0,33.0,12500.0,0,3605.0,16.5,3.466444814198558,106.02941176470588
4.0,5.0,1.0,50.0,3338.0,0,8500.0,12.5,0.3926596870956358,166.66666666666666
1.0,1.0,3.0,23.0,500.0,0,490.0,23.0,1.0183299389002036,20.416666666666668
3.0,5.0,3.0,106.0,45000.0,0,12076.0,35.333333333333336,3.7260909166183653,112.85981308411215
1.0,1.0,3.0,30.0,1700.0,1,0.0,30.0,1700.0,0.0
2.0,5.0,1.0,106.0,0.0,0,885.0,53.0,0.0,8.271028037383177
3.0,5.0,1.0,69.0,4000.0,0,4320.0,23.0,0.9257116408238834,61.714285714285715
1.0,1.0,1.0,43.0,8720.0,0,3786.0,43.0,2.302614206495907,86.04545454545455
1.0,1.0,5.0,76.0,0.0,0,120.0,76.0,0.0,1.5584415584415585
1.0,1.0,1.0,23.0,0.0,0,1860.0,23.0,0.0,77.5
2.0,5.0,1.0,53.0,0.0,0,459.0,26.5,0.0,8.5
2.0,5.0,1.0,106.0,0.0,0,1700.0,53.0,0.0,15.88785046728972
4.0,5.0,1.0,82.0,4260.0,0,7706.0,20.5,0.5527442584663294,92.8433734939759
2.0,5.0,2.0,92.0,2000.0,0,1200.0,46.0,1.665278934221482,12.903225806451612
2.0,5.0,1.0,109.0,13944.0,0,0.0,54.5,13944.0,0.0
2.0,5.0,1.0,92.0,0.0,0,0.0,46.0,0.0,0.0
1.0,1.0,1.0,46.0,3607.0,0,0.0,46.0,3607.0,0.0
4.0,5.0,1.0,66.0,16298.0,0,6388.0,16.5,2.5509469400532163,95.34328358208955
3.0,5.0,1.0,66.0,13276.0,0,7187.0,22.0,1.8469671675013912,107.26865671641791
2.0,5.0,1.0,79.0,15000.0,0,4260.0,39.5,3.5203003989673785,53.25
2.0,5.0,1.0,66.0,3000.0,0,1788.0,33.0,1.6769144773616547,26.686567164179106
1.0,1.0,3.0,46.0,0.0,1,0.0,46.0,0.0,0.0
1.0,1.0,3.0,43.0,0.0,0,0.0,43.0,0.0,0.0
1.0,1.0,3.0,36.0,0.0,1,14.0,36.0,0.0,0.3783783783783784
1.0,1.0,3.0,59.0,3000.0,1,290.0,59.0,10.309278350515465,4.833333333333333
1.0,1.0,1.0,56.0,0.0,0,2065.0,56.0,0.0,36.228070175438596
1.0,1.0,1.0,56.0,0.0,0,2412.0,56.0,0.0,42.31578947368421
2.0,5.0,1.0,69.0,0.0,0,9422.0,34.5,0.0,134.6
7.0,5.0,1.0,59.0,39733.0,0,2737.0,8.428571428571429,14.511687363038714,45.61666666666667
1.0,1.0,1.0,56.0,9200.0,0,0.0,56.0,9200.0,0.0
1.0,1.0,1.0,59.0,6500.0,0,290.0,59.0,22.33676975945017,4.833333333333333
2.0,5.0,3.0,66.0,1500.0,0,6804.0,33.0,0.2204261572373255,101.55223880597015
4.0,5.0,2.0,102.0,28000.0,0,9720.0,25.5,2.880362102664335,94.36893203883496
1.0,1.0,1.0,86.0,10000.0,0,0.0,86.0,10000.0,0.0
1.0,1.0,3.0,50.0,0.0,0,560.0,50.0,0.0,10.980392156862745
1.0,1.0,5.0,59.0,0.0,0,0.0,59.0,0.0,0.0
4.0,5.0,3.0,46.0,4100.0,0,5635.0,11.5,0.7274662881476224,119.8936170212766
1.0,1.0,3.0,46.0,0.0,0,805.0,46.0,0.0,17.127659574468087
2.0,5.0,3.0,46.0,0.0,1,0.0,23.0,0.0,0.0
3.0,5.0,3.0,46.0,300.0,0,2580.0,15.333333333333334,0.1162340178225494,54.8936170212766
2.0,5.0,3.0,66.0,0.0,0,5920.0,33.0,0.0,88.35820895522389
4.0,5.0,1.0,92.0,0.0,0,10117.0,23.0,0.0,108.78494623655914
2.0,5.0,1.0,99.0,0.0,0,7199.0,49.5,0.0,71.99
3.0,5.0,2.0,79.0,18350.0,0,5698.0,26.333333333333332,3.2198631338831376,71.225
1.0,1.0,1.0,23.0,0.0,0,0.0,23.0,0.0,0.0
4.0,5.0,3.0,102.0,3000.0,0,10263.0,25.5,0.2922837100545596,99.64077669902913
3.0,5.0,1.0,116.0,24000.0,0,2930.0,38.666666666666664,8.18833162743091,25.042735042735043
1.0,1.0,3.0,16.0,0.0,0,7550.0,16.0,0.0,444.11764705882354
3.0,5.0,1.0,106.0,42900.0,0,7876.0,35.333333333333336,5.446235876602768,73.60747663551402
2.0,5.0,2.0,63.0,0.0,0,4740.0,31.5,0.0,74.0625
2.0,5.0,2.0,66.0,5000.0,1,0.0,33.0,5000.0,0.0
2.0,5.0,1.0,66.0,16700.0,0,4356.0,33.0,3.832912554509984,65.01492537313433
1.0,1.0,3.0,36.0,0.0,1,0.0,36.0,0.0,0.0
2.0,5.0,3.0,66.0,1700.0,0,5112.0,33.0,0.33248582045765696,76.29850746268657
2.0,5.0,1.0,53.0,0.0,0,4486.0,26.5,0.0,83.07407407407408
1.0,1.0,3.0,50.0,0.0,1,0.0,50.0,0.0,0.0
2.0,5.0,3.0,36.0,0.0,0,311.0,18.0,0.0,8.405405405405405
3.0,5.0,3.0,46.0,200.0,1,170.0,15.333333333333334,1.1695906432748537,3.617021276595745
3.0,5.0,3.0,50.0,600.0,0,2313.0,16.666666666666668,0.25929127052722556,45.35294117647059
4.0,5.0,3.0,73.0,0.0,0,11682.0,18.25,0.0,157.86486486486487
